voltage_ion,pressure_ion,voltage_conv,pressure_conv,tags,source_file,tag_list,tag_IG_on,tag_IG_off,tag_IG_fail,tag_IG_turn_on,tag_IG_slow_on,tag_CG_on,tag_CG_off,tag_CG_turn_off,tag_CG_turn_on,IG_state,CG_state,anomaly_if,score_if_raw,score_if
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.964,0.00106,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.3586984517514563,-0.3586984517514563
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.18,2.28e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.49158334600547726,-0.49158334600547726
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.17,2.23e-07,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.4912095286478108,-0.4912095286478108
2.18,2.28e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43747445884212716,-0.43747445884212716
2.17,2.23e-07,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.43653228804379113,-0.43653228804379113
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
2.17,2.23e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.460676116755353,-0.460676116755353
2.18,2.28e-07,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv,"['IG on', 'CG on']",1,0,0,0,0,1,0,0,0,IG on,CG on,1,0.46138605096625845,-0.46138605096625845
